        STANLEY AVENUE,Brooklyn,0,Housing Preservation and Development,70600,1.620753,TRUE,40.66598797,-73.8604864
        WORTMAN AVENUE,Brooklyn,11208,Housing Preservation and Development,21452,0.49247,TRUE,40.6652302,-73.85939279
48 WARSOFF PLACE,Brooklyn,11205,Department of Sanitation,47200,1.083563,FALSE,40.69833465,-73.95365825
1561 PROSPECT PLACE,Brooklyn,11233,Housing Preservation and Development,3194,0.073324,TRUE,40.67318809,-73.92451845
421 HERKIMER STREET,Brooklyn,11213,Housing Preservation and Development,2000,0.045914,TRUE,40.67916754,-73.93943756
201 MOTHER GASTON BLVD,Brooklyn,11233,Housing Preservation and Development,1021,0.023439,TRUE,40.67447442,-73.90808868
259A MARCUS GARVEY BLVD,Brooklyn,11221,Department of Citywide Administrative Services,1700,0.039027,TRUE,40.688806,-73.938915
303 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66774238,-73.89932409
90 THROOP AVENUE,Brooklyn,11206,Department of Citywide Administrative Services,1750,0.040174,TRUE,40.70193163,-73.9460955
554 SNEDIKER AVENUE,Brooklyn,11207,Housing Preservation and Development,2258,0.051837,TRUE,40.66127832,-73.8992113
        GERRY STREET,Brooklyn,11206,Housing Preservation and Development,3750,0.086088,TRUE,40.70136754,-73.94712111
        HEMLOCK STREET,Brooklyn,11208,Department of Transportation,25309,0.581015,TRUE,40.66352573,-73.86633502
924 MADISON STREET,Brooklyn,11221,Housing Preservation and Development,4000,0.091827,TRUE,40.687939,-73.920416
652 DE KALB AVENUE,Brooklyn,11216,Housing Preservation and Development,5000,0.114784,TRUE,40.69125725,-73.95033485
423 HERKIMER STREET,Brooklyn,11213,Housing Preservation and Development,2000,0.045914,TRUE,40.67916434,-73.9393779
1923 ATLANTIC AVENUE,Brooklyn,11233,Housing Preservation and Development,4410,0.10124,TRUE,40.67714593,-73.92025982
19 HUNTERFLY PLACE,Brooklyn,11233,Department of Parks & Recreation,1433,0.032897,TRUE,40.67763141,-73.92806099
        PARK PLACE,Brooklyn,11233,Housing Preservation and Development,1537,0.035285,TRUE,40.67163781,-73.91356125
        EAST 95 STREET,Brooklyn,11212,Department of Citywide Administrative Services,460,0.01056,TRUE,40.65395964,-73.91484555
        EAST 92 STREET,Brooklyn,11212,Department of Citywide Administrative Services,287,0.006589,TRUE,40.6621727,-73.92801645
        MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67187155,-73.90707568
110 WORTMAN AVENUE,Brooklyn,11207,Department of Citywide Administrative Services,17960,0.412305,TRUE,40.66396918,-73.85623069
285 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66817066,-73.89943519
175 BUFFALO AVENUE,Brooklyn,11213,Housing Preservation and Development,1800,0.041322,TRUE,40.67335846,-73.92482108
        NEW LOTS AVENUE,Brooklyn,11207,Housing Preservation and Development,2149,0.049334,TRUE,40.65895052,-73.89895171
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66410065,-73.90001445
98 CEDAR STREET,Brooklyn,11221,NY Police Department,975,0.022383,TRUE,40.697785,-73.926087
177 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,1667,0.038269,TRUE,40.67383018,-73.90567059
668 SNEDIKER AVENUE,Brooklyn,11207,Housing Preservation and Development,2250,0.051653,TRUE,40.65820897,-73.89843022
910 MADISON STREET,Brooklyn,11221,Department of Citywide Administrative Services,4000,0.091827,TRUE,40.68786491,-73.92118451
743 BLAKE AVENUE,Brooklyn,11207,Housing Preservation and Development,4000,0.091827,TRUE,40.66849547,-73.89139611
762 ROCKAWAY AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.66123698,-73.90888546
35 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.70099151,-73.94713584
        AMBOY STREET,Brooklyn,11212,Housing Preservation and Development,10017,0.229959,TRUE,40.6618051,-73.9123449
1800 PARK PLACE,Brooklyn,11233,NYC Housing Authority,57630,1.323003,TRUE,40.67157293,-73.91782732
331 RALPH AVENUE,Brooklyn,11233,Housing Preservation and Development,2250,0.051653,TRUE,40.67762984,-73.92147421
175 SUMPTER STREET,Brooklyn,11233,Housing Preservation and Development,2500,0.057392,TRUE,40.68036176,-73.91877055
2020 FULTON STREET,Brooklyn,11233,Housing Preservation and Development,2000,0.045914,TRUE,40.6785447,-73.91720965
        EAST NEW YORK AVENUE,Brooklyn,0,Department of Citywide Administrative Services,1328,0.030487,TRUE,40.67191959,-73.91209602
768 DECATUR STREET,Brooklyn,11233,Housing Preservation and Development,2611,0.05994,TRUE,40.683596,-73.912426
        LINDEN BOULEVARD,Brooklyn,0,Human Resources Administration,1918,0.044031,TRUE,40.65709164,-73.89953261
583 BELMONT AVENUE,Brooklyn,11207,Housing Preservation and Development,5000,0.114784,TRUE,40.67198619,-73.88787561
461 NEW JERSEY AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66813,-73.893586
        HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,5000,0.114784,TRUE,40.66440397,-73.89846404
        BLAKE AVENUE,Brooklyn,11208,Housing Preservation and Development,4116,0.09449,TRUE,40.67251683,-73.86106435
1541 ST MARK'S AVENUE,Brooklyn,11233,Department of Citywide Administrative Services,5323,0.122199,TRUE,40.673611,-73.916186
        PARK PLACE,Brooklyn,11233,Housing Preservation and Development,1300,0.029844,TRUE,40.67159928,-73.9134135
        CHAUNCEY STREET,Brooklyn,11233,Housing Preservation and Development,545,0.012511,TRUE,40.68103459,-73.92739759
406 NOSTRAND AVENUE,Brooklyn,11216,Housing Preservation and Development,1125,0.025826,TRUE,40.685333,-73.950673
23 HIGHLAND PLACE,Brooklyn,11208,Department of Transportation,527,0.012098,TRUE,40.68506735,-73.88194035
901 MACON STREET,Brooklyn,11233,NYC Housing Authority,33353,0.76568,TRUE,40.68529775,-73.91618289
1695A ST JOHN'S PLACE,Brooklyn,11233,NYC Housing Authority,2033,0.046671,TRUE,40.670281,-73.92064
179 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,1667,0.038269,TRUE,40.67378626,-73.90565983
2095 PACIFIC STREET,Brooklyn,11233,Housing Preservation and Development,2000,0.045914,TRUE,40.67613681,-73.9177266
100 QUINCY STREET,Brooklyn,11238,Department of Parks & Recreation,2300,0.052801,TRUE,40.6859681,-73.95723648
1512 BROADWAY,Brooklyn,11221,Housing Preservation and Development,2223,0.051033,TRUE,40.68711425,-73.91769333
1563 PROSPECT PLACE,Brooklyn,11233,Housing Preservation and Development,1954,0.044858,TRUE,40.67311392,-73.92443202
        BAINBRIDGE STREET,Brooklyn,11233,Housing Preservation and Development,2555,0.058655,TRUE,40.68132176,-73.92591177
37 ROCHESTER AVENUE,Brooklyn,11233,Housing Preservation and Development,2058,0.047245,TRUE,40.67785867,-73.92718106
1023 PUTNAM AVENUE,Brooklyn,11221,Housing Preservation and Development,4000,0.091827,TRUE,40.6875017,-73.9199831
928 MADISON STREET,Brooklyn,11221,Housing Preservation and Development,4000,0.091827,TRUE,40.687956,-73.920277
1964 FULTON STREET,Brooklyn,11233,Housing Preservation and Development,2000,0.045914,TRUE,40.6787052,-73.9201288
45 SOMERS STREET,Brooklyn,11233,Department of Citywide Administrative Services,6800,0.156107,TRUE,40.678928,-73.911631
        CARROLL STREET,Brooklyn,11213,Department of Citywide Administrative Services,980,0.022498,TRUE,40.66725929,-73.94480236
53 MAC DOUGAL STREET,Brooklyn,11233,Housing Preservation and Development,2500,0.057392,TRUE,40.67945968,-73.92012005
492 GREENE AVENUE,Brooklyn,11216,NYC Housing Authority,2150,0.049357,TRUE,40.688183,-73.950987
462 HALSEY STREET,Brooklyn,11233,Housing Preservation and Development,5300,0.121671,TRUE,40.68320505,-73.93566267
821 WILLOUGHBY AVENUE,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.69566627,-73.93557852
        SUYDAM PLACE,Brooklyn,11233,Housing Preservation and Development,2037,0.046763,TRUE,40.67784197,-73.92682055
        BERGEN STREET,Brooklyn,11233,Housing Preservation and Development,2143,0.049197,TRUE,40.67458052,-73.91772491
402 HOWARD AVENUE,Brooklyn,11233,Housing Preservation and Development,2733,0.062741,TRUE,40.67401656,-73.9197949
1451 EAST NEW YORK AVENUE,Brooklyn,11212,NY Police Department,1234,0.028329,TRUE,40.671087,-73.913974
        FULTON STREET,Brooklyn,11238,Department of Education,1513,0.034734,TRUE,40.68418257,-73.96972821
        PRESCOTT PLACE,Brooklyn,11233,Housing Preservation and Development,2070,0.047521,TRUE,40.67746733,-73.92063798
        CHAUNCEY STREET,Brooklyn,11233,Housing Preservation and Development,2500,0.057392,TRUE,40.68080977,-73.92792055
        HOWARD AVENUE,Brooklyn,11233,Housing Preservation and Development,6920,0.158861,TRUE,40.67124103,-73.91857228
        HOPKINSON AVENUE,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.67110604,-73.91451724
        ATLANTIC AVENUE,Brooklyn,11233,Housing Preservation and Development,1667,0.038269,TRUE,40.67597431,-73.90965846
2016 FULTON STREET,Brooklyn,11233,Housing Preservation and Development,2000,0.045914,TRUE,40.6785521,-73.91734395
        PATCHEN AVENUE,Brooklyn,11221,Housing Preservation and Development,2470,0.056703,TRUE,40.68648267,-73.92706707
227 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1603,0.0368,TRUE,40.66114656,-73.90908743
2164 DEAN STREET,Brooklyn,11233,Housing Preservation and Development,2143,0.049197,TRUE,40.67478509,-73.91593653
774 HALSEY STREET,Brooklyn,11233,Housing Preservation and Development,2525,0.057966,TRUE,40.68463819,-73.92285772
        ST JOHNS PLACE,Brooklyn,11233,Housing Preservation and Development,1953,0.044835,TRUE,40.66961548,-73.91808431
443 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,5000,0.114784,TRUE,40.664278,-73.89845
1696 BROADWAY,Brooklyn,11207,Housing Preservation and Development,1852,0.042516,TRUE,40.683748,-73.91212367
        PACIFIC STREET,Brooklyn,11213,Department of Sanitation,536,0.012305,TRUE,40.67646064,-73.93230618
261 MARION STREET,Brooklyn,11233,Housing Preservation and Development,1875,0.043044,TRUE,40.68110569,-73.91890305
        RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1603,0.0368,TRUE,40.66112472,-73.90922803
261 MARCUS GARVEY BLVD,Brooklyn,11221,Department of Citywide Administrative Services,1700,0.039027,TRUE,40.688773,-73.939084
        FLATLANDS AVENUE,Brooklyn,0,Housing Preservation and Development,93000,2.134986,TRUE,40.65642351,-73.87560982
        BLAKE AVENUE,Brooklyn,11208,Housing Preservation and Development,1800,0.041322,TRUE,40.67032758,-73.87640776
        LINDEN BOULEVARD,Brooklyn,0,Department of Citywide Administrative Services,100,0.002296,TRUE,40.65403979,-73.9169323
39 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.70107929,-73.94700233
47 CHESTER STREET,Brooklyn,11212,Housing Preservation and Development,2471,0.056726,TRUE,40.67064002,-73.91166999
88 THROOP AVENUE,Brooklyn,11206,Housing Preservation and Development,1750,0.040174,TRUE,40.70197875,-73.946148
21 MALTA STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.65998237,-73.89567384
84 THROOP AVENUE,Brooklyn,11206,Housing Preservation and Development,1750,0.040174,TRUE,40.702073,-73.946253
86 GERRY STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.70169119,-73.94661955
797 KNICKERBOCKER AVENUE,Brooklyn,11207,Housing Preservation and Development,2667,0.061226,TRUE,40.69292706,-73.90750791
36 VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2300,0.052801,TRUE,40.67928675,-73.89606186
        RUTLAND ROAD,Brooklyn,11203,Department of Citywide Administrative Services,300,0.006887,TRUE,40.65992131,-73.93869869
162 GLENMORE AVENUE,Brooklyn,11212,NYC Housing Authority,1600,0.036731,TRUE,40.67169673,-73.90475074
9 CHESTNUT STREET,Brooklyn,11208,Housing Preservation and Development,3750,0.086088,TRUE,40.68777043,-73.87621677
120 JEFFERSON STREET,Brooklyn,11206,Housing Preservation and Development,5000,0.114784,TRUE,40.69951977,-73.93060514
638 HOWARD AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.66646032,-73.91998783
        MADISON STREET,Brooklyn,11221,Department of Citywide Administrative Services,313,0.007185,TRUE,40.68905016,-73.91842227
        PRESCOTT PLACE,Brooklyn,11233,Housing Preservation and Development,2055,0.047176,TRUE,40.67740695,-73.92064166
        NEW LOTS AVENUE,Brooklyn,11212,Housing Preservation and Development,5715,0.131198,TRUE,40.65749133,-73.90335459
429 NEWPORT STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66106953,-73.89900256
        GLENMORE AVENUE,Brooklyn,11212,Housing Preservation and Development,3750,0.086088,TRUE,40.67182457,-73.90667199
191 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67345681,-73.90557378
716 LAFAYETTE AVENUE,Brooklyn,11221,Housing Preservation and Development,1900,0.043618,TRUE,40.6904421,-73.94443975
791 SARATOGA AVENUE,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.661266,-73.91507
185 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,1667,0.038269,TRUE,40.67364899,-73.90562398
490 ALABAMA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.663951,-73.897052
342 VAN SICLEN AVENUE,Brooklyn,11207,Housing Preservation and Development,2090,0.04798,TRUE,40.67151917,-73.89029169
219 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1603,0.0368,TRUE,40.6611138,-73.90930013
1762 EAST NEW YORK AVENUE,Brooklyn,11207,Economic Development Corporation,1650,0.037879,TRUE,40.67528173,-73.90330625
181 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,1667,0.038269,TRUE,40.67373958,-73.90564548
99 GERRY STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.70213322,-73.94687887
        KNICKERBOCKER AVENUE,Brooklyn,11207,Housing Preservation and Development,2667,0.061226,TRUE,40.69283911,-73.90735297
        EMERALD STREET,Brooklyn,11208,Department of Citywide Administrative Services,71500,1.641414,TRUE,40.66413979,-73.8581186
469 LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66409,-73.900105
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,13883,0.31871,TRUE,40.66670755,-73.85769549
207 PALMETTO STREET,Brooklyn,11221,Housing Preservation and Development,1755,0.040289,TRUE,40.694727,-73.916068
666 SNEDIKER AVENUE,Brooklyn,11207,Housing Preservation and Development,2250,0.051653,TRUE,40.65827211,-73.89844815
642 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,40.65892742,-73.89766864
558 SNEDIKER AVENUE,Brooklyn,11207,Housing Preservation and Development,2550,0.05854,TRUE,40.66122067,-73.89919697
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,48960,1.123967,TRUE,40.66591059,-73.85937349
885 NEW JERSEY AVENUE,Brooklyn,11207,Housing Preservation and Development,2700,0.061983,TRUE,40.65805739,-73.88886134
225 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1603,0.0368,TRUE,40.66113564,-73.90915953
        DREW STREET,Brooklyn,0,Housing Preservation and Development,3290,0.075528,TRUE,40.66538753,-73.86034984
485 LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,20000,0.459137,TRUE,40.664224,-73.89922
483 SHEFFIELD AVENUE,Brooklyn,11207,Housing Preservation and Development,2850,0.065427,TRUE,40.66506495,-73.89484405
        SHEFFIELD AVENUE,Brooklyn,11207,Housing Preservation and Development,9750,0.223829,TRUE,40.6648865,-73.89479387
671 LINWOOD STREET,Brooklyn,11208,Housing Preservation and Development,2547,0.058471,TRUE,40.66884752,-73.88102821
396 BELMONT AVENUE,Brooklyn,11207,Human Resources Administration,2624,0.060239,TRUE,40.67051348,-73.89499408
1295 DE KALB AVENUE,Brooklyn,11221,NY Police Department,1353,0.031061,TRUE,40.69738,-73.926294
464 WILLIAMS AVENUE,Brooklyn,11207,Housing Preservation and Development,5000,0.114784,TRUE,40.66445581,-73.89811072
        MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67173429,-73.90703982
467 LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66408157,-73.90015866
        WORTMAN AVENUE,Brooklyn,11208,Department of Citywide Administrative Services,49380,1.133609,TRUE,40.66499437,-73.8573495
647 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.662902,-73.9047889
299 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,1783,0.040932,TRUE,40.67202804,-73.90711511
        MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67166291,-73.90702189
232 NORWOOD AVENUE,Brooklyn,11208,Housing Preservation and Development,1752,0.04022,TRUE,40.68044764,-73.879057
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,3482,0.079936,TRUE,40.66668616,-73.85815693
758 ROCKAWAY AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.66130562,-73.90890339
        THROOP AVENUE,Brooklyn,11206,Department of Citywide Administrative Services,2831,0.064991,TRUE,40.7017486,-73.9461218
792 ROCKAWAY AVENUE,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.66038617,-73.90847307
        EAST 94 STREET,Brooklyn,11236,Department of Citywide Administrative Services,492,0.011295,TRUE,40.6540045,-73.91612129
        WARWICK STREET,Brooklyn,11207,Housing Preservation and Development,4490,0.103076,TRUE,40.6688598,-73.88500065
225 VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2650,0.060836,TRUE,40.67434447,-73.89420935
        LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,4000,0.091827,TRUE,40.66310463,-73.9036204
65 BARTLETT STREET,Brooklyn,11206,Department of Citywide Administrative Services,1385,0.031795,TRUE,40.70154835,-73.94597752
        THATFORD AVENUE,Brooklyn,11212,Housing Preservation and Development,2300,0.052801,TRUE,40.65684865,-73.90618836
        BROADWAY,Brooklyn,11221,Department of Education,2200,0.050505,TRUE,40.69368885,-73.92890552
        HOWARD AVENUE,Brooklyn,11212,Housing Preservation and Development,20000,0.459137,TRUE,40.66146059,-73.91787806
1764 EAST NEW YORK AVENUE,Brooklyn,11207,Economic Development Corporation,1819,0.041758,TRUE,40.67530258,-73.90322014
69 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,3283,0.075367,TRUE,40.701638,-73.945839
1297 DE KALB AVENUE,Brooklyn,11221,NY Police Department,1275,0.02927,TRUE,40.697424,-73.926255
158 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1500,0.034435,TRUE,40.66048637,-73.91074992
581 BELMONT AVENUE,Brooklyn,11207,Housing Preservation and Development,5000,0.114784,TRUE,40.67195892,-73.8880595
659 LINWOOD STREET,Brooklyn,11208,Housing Preservation and Development,2356,0.054086,TRUE,40.66911659,-73.88109983
9 MOFFAT STREET,Brooklyn,11207,Department of Citywide Administrative Services,1667,0.038269,TRUE,40.68358085,-73.9106505
        WYONA STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66798571,-73.89221521
655 LINWOOD STREET,Brooklyn,11208,Housing Preservation and Development,2356,0.054086,TRUE,40.66918522,-73.88111413
        BARBEY STREET,Brooklyn,11207,Housing Preservation and Development,36000,0.826446,TRUE,40.66416315,-73.88450576
        ESSEX STREET,Brooklyn,11208,Department of Citywide Administrative Services,9833,0.225735,TRUE,40.67978209,-73.883089
        BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,520,0.011938,TRUE,40.70052334,-73.94669869
474 WILLIAMS AVENUE,Brooklyn,11207,Housing Preservation and Development,5000,0.114784,TRUE,40.664327,-73.898096
465 LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66407339,-73.90022715
768 ROCKAWAY AVENUE,Brooklyn,11212,Housing Preservation and Development,2567,0.05893,TRUE,40.66110246,-73.9088532
182 WYONA STREET,Brooklyn,11207,Housing Preservation and Development,1540,0.035354,TRUE,40.67446214,-73.89382703
527 LINWOOD STREET,Brooklyn,11208,Housing Preservation and Development,1875,0.043044,TRUE,40.67245786,-73.88195186
        VANDALIA AVENUE,Brooklyn,0,Housing Preservation and Development,13408,0.307805,TRUE,40.65872273,-73.87025047
223 VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2650,0.060836,TRUE,40.67441036,-73.89422727
37 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.70103814,-73.94706728
76 GERRY STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.70146628,-73.94696595
1745 LINDEN BOULEVARD,Brooklyn,11207,Housing Preservation and Development,1800,0.041322,TRUE,40.65789286,-73.89791531
        COZINE AVENUE,Brooklyn,11208,Department of Citywide Administrative Services,42380,0.972911,TRUE,40.66386052,-73.85714286
        EMERALD STREET,Brooklyn,0,Department of Citywide Administrative Services,62348,1.431313,TRUE,40.66438857,-73.85724258
        LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1600,0.036731,TRUE,40.66298466,-73.90458296
        ASHFORD STREET,Brooklyn,11207,Housing Preservation and Development,2250,0.051653,TRUE,40.67408303,-73.88492315
        SCHENECTADY AVENUE,Brooklyn,11203,Department of Citywide Administrative Services,10119,0.2323,TRUE,40.64530585,-73.93211734
380 ROCKAWAY AVENUE,Brooklyn,11212,Department of Citywide Administrative Services,2500,0.057392,TRUE,40.670888,-73.911342
1291 DE KALB AVENUE,Brooklyn,11221,NY Police Department,1816,0.04169,TRUE,40.69734328,-73.92636278
806 BLAKE AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,40.66850389,-73.88872137
        VAN SICLEN AVENUE,Brooklyn,11207,Housing Preservation and Development,5000,0.114784,TRUE,40.67073342,-73.88951793
200 TAPSCOTT STREET,Brooklyn,11212,NYC Housing Authority,2450,0.056244,TRUE,40.66304862,-73.92007843
156 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.66053048,-73.91098774
492 GLENMORE AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,40.67355198,-73.89206201
1531 BROADWAY,Brooklyn,11221,Housing Preservation and Development,1600,0.036731,TRUE,40.686637,-73.916862
        RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.66136786,-73.90779316
41 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.70112317,-73.94693737
202 WYONA STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.6740531,-73.89375558
        FLATLANDS AVENUE,Brooklyn,0,Department of Citywide Administrative Services,93000,2.134986,TRUE,40.65539252,-73.87804892
143 STOCKHOLM STREET,Brooklyn,11221,NY Police Department,5000,0.114784,TRUE,40.69898014,-73.92364896
287 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66811849,-73.89942085
108 LIBERTY AVENUE,Brooklyn,11212,Housing Preservation and Development,3000,0.068871,TRUE,40.67269998,-73.90645807
        WORTMAN AVENUE,Brooklyn,11208,Department of Citywide Administrative Services,49515,1.136708,TRUE,40.66467849,-73.85824932
        WORTMAN AVENUE,Brooklyn,0,Housing Preservation and Development,1416,0.032507,TRUE,40.66513552,-73.86029992
        EMERALD STREET,Brooklyn,11208,Housing Preservation and Development,91000,2.089073,TRUE,40.66590228,-73.85859852
101 NEW LOTS AVENUE,Brooklyn,11212,Housing Preservation and Development,1549,0.03556,TRUE,40.6582549,-73.901605
871 GLENMORE AVENUE,Brooklyn,11208,Housing Preservation and Development,1500,0.034435,TRUE,40.67605755,-73.87792212
        LINWOOD STREET,Brooklyn,11208,Housing Preservation and Development,1800,0.041322,TRUE,40.67082207,-73.88205208
189 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67352545,-73.90559171
        FLATLANDS AVENUE,Brooklyn,0,Housing Preservation and Development,93000,2.134986,TRUE,40.65679522,-73.87479375
        WORTMAN AVENUE,Brooklyn,0,Department of Citywide Administrative Services,33716,0.774013,TRUE,40.6648313,-73.85632239
89 BLAKE AVENUE,Brooklyn,11212,Housing Preservation and Development,2008,0.046097,TRUE,40.664803,-73.91685746
95 NEW LOTS AVENUE,Brooklyn,11212,Housing Preservation and Development,1506,0.034573,TRUE,40.658195,-73.901737
87 LEGION STREET,Brooklyn,11212,Housing Preservation and Development,2650,0.060836,TRUE,40.66684559,-73.91752178
1309 DE KALB AVENUE,Brooklyn,11221,NY Police Department,975,0.022383,TRUE,40.697689,-73.925951
799 KNICKERBOCKER AVENUE,Brooklyn,11207,Housing Preservation and Development,2667,0.061226,TRUE,40.69288309,-73.90743224
546 HOPKINSON AVENUE,Brooklyn,11212,Housing Preservation and Development,6000,0.137741,TRUE,40.66736956,-73.91339376
306 PENNSYLVANIA AVENUE,Brooklyn,11207,Housing Preservation and Development,5000,0.114784,TRUE,40.66988833,-73.89571963
533 LINWOOD STREET,Brooklyn,11208,Housing Preservation and Development,2500,0.057392,TRUE,40.67251826,-73.88196617
156 NEWPORT STREET,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.65904708,-73.90943269
99 NEW LOTS AVENUE,Brooklyn,11212,Housing Preservation and Development,1637,0.03758,TRUE,40.658222,-73.901668
        EAST 94 STREET,Brooklyn,11236,Department of Citywide Administrative Services,25,0.000574,TRUE,40.6540265,-73.91617893
        LOGAN STREET,Brooklyn,11208,Department of Citywide Administrative Services,100,0.002296,TRUE,40.66661245,-73.87256848
283 NEW JERSEY AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,40.67269809,-73.8947491
175 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,1667,0.038269,TRUE,40.67387411,-73.90568134
569 CHRISTOPHER AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.6578895,-73.902726
1032 JEFFERSON AVENUE,Brooklyn,11221,Housing Preservation and Development,1800,0.041322,TRUE,40.687089,-73.9170089
        LINDEN BOULEVARD,Brooklyn,11212,Department of Citywide Administrative Services,244,0.005601,TRUE,40.65462765,-73.92009212
        RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1500,0.034435,TRUE,40.66052459,-73.91047233
117 GLENMORE AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67184094,-73.90655661
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,20000,0.459137,TRUE,40.66418797,-73.89632689
943 DUMONT AVENUE,Brooklyn,11207,Housing Preservation and Development,5400,0.123967,TRUE,40.66809285,-73.88384846
37 TAPSCOTT STREET,Brooklyn,11212,NYC Housing Authority,10000,0.229568,TRUE,40.66684492,-73.92045958
        LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1391,0.031933,TRUE,40.66312137,-73.90394478
384 WALLABOUT STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.70203474,-73.94759665
